"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","EU27_21","EU (without UK)",1.020987000,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","EU27_UK_21","EU (with UK until 2019)",1.020987000,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","EUEEA30_21","EU/EEA (without UK)",1.025405000,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","EUEEAUK_21","EU/EEA (with UK until 2019)",1.025405000,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","FI","Finland",0.677429830,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","FR","France",-,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","HR","Croatia",-,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","HU","Hungary",0.156538360,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","IE","Ireland",1.468229040,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","IS","Iceland",1.043179050,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","IT","Italy",1.700261590,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","LI","Liechtenstein",2.041432520,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","LT","Lithuania",0.351870360,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","LU","Luxembourg",6.367874570,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","MT","Malta",2.277061020,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","NL","Netherlands",1.152586800,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","NO","Norway",1.309089410,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","PL","Poland",0.121130580,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","PT","Portugal",0.674264640,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","RO","Romania",0.252798700,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","SE","Sweden",1.204507600,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","SI","Slovenia",0.460534340,""
"Malaria","Confirmed cases","Age standardised rate","N/100000","2024","SK","Slovakia",0.116889720,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","AT","Austria",0.686086600,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","BE","Belgium",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","BG","Bulgaria",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","CZ","Czechia",0.212695560,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","EE","Estonia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","EL","Greece",0.343551360,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","ES","Spain",0.635004890,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","EU27_21","EU (without UK)",0.879831000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","EU27_UK_21","EU (with UK until 2019)",1.048775000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","EUEEA30_21","EU/EEA (without UK)",0.877601000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","EUEEAUK_21","EU/EEA (with UK until 2019)",1.045207000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","FI","Finland",0.792380460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","FR","France",3.508980620,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","HU","Hungary",0.049774020,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","IE","Ireland",1.839486820,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","IT","Italy",0.988105960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","LT","Lithuania",0.093382160,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","LU","Luxembourg",0.413394810,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","LV","Latvia",0.091248780,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","MT","Malta",0.735597010,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","NL","Netherlands",1.395881920,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","NO","Norway",0.675508650,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","PL","Poland",0.057719080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","PT","Portugal",0.397978300,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","RO","Romania",0.062998350,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","SE","Sweden",0.990969430,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","SI","Slovenia",0.149233750,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","SK","Slovakia",0.037201930,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","UK","United Kingdom",2.226674230,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","AT","Austria",0.527894230,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","BG","Bulgaria",0.107136360,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","CY","Cyprus",0.125481530,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","CZ","Czechia",0.095916050,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","EE","Estonia",0.299459470,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","EL","Greece",0.459677080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","ES","Spain",0.769908290,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","EU27_21","EU (without UK)",0.466328000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","EU27_UK_21","EU (with UK until 2019)",0.755054000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","EUEEA30_21","EU/EEA (without UK)",0.469553000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",0.754525000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","FI","Finland",0.638340130,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","HU","Hungary",0.079752960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","IE","Ireland",1.990568240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","IT","Italy",1.070336020,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","LT","Lithuania",0.094225360,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","LU","Luxembourg",0.607902730,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","LV","Latvia",0.277413800,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","MT","Malta",0.243352810,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","NL","Netherlands",1.437601970,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","NO","Norway",0.708443730,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","PL","Poland",0.057688460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","PT","Portugal",0.416547770,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","RO","Romania",0.058707580,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","SE","Sweden",0.875075230,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","SI","Slovenia",0.344426820,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","UK","United Kingdom",2.409644650,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","AT","Austria",0.574737210,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","BE","Belgium",0.009225170,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","BG","Bulgaria",0.067369410,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","CY","Cyprus",0.122079250,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","CZ","Czechia",0.105141530,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","EE","Estonia",0.075002430,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","EL","Greece",0.395708750,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","ES","Spain",0.755055980,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","EU27_21","EU (without UK)",0.485457000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","EU27_UK_21","EU (with UK until 2019)",0.825072000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","EUEEA30_21","EU/EEA (without UK)",0.489068000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","EUEEAUK_21","EU/EEA (with UK until 2019)",0.824362000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","FI","Finland",0.616657940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","HU","Hungary",0.049928480,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","IE","Ireland",1.802424390,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","IT","Italy",1.169368910,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","LT","Lithuania",0.095481310,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","LU","Luxembourg",2.390124000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","LV","Latvia",0.235793000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","MT","Malta",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","NL","Netherlands",1.490197060,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","NO","Norway",0.761599100,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","PL","Poland",0.092049860,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","PT","Portugal",0.472881250,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","RO","Romania",0.093620580,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","SE","Sweden",1.263291050,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","SI","Slovenia",0.439672960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","SK","Slovakia",0.037102920,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","UK","United Kingdom",2.817140370,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","AT","Austria",0.083580450,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","BE","Belgium",1.672630260,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","BG","Bulgaria",0.108556540,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","CY","Cyprus",0.714497510,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","CZ","Czechia",0.267004080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","DE","Germany",0.701801920,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","DK","Denmark",1.330784940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","EE","Estonia",0.075207190,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","EL","Greece",0.827085830,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","ES","Spain",0.867847700,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","EU27_21","EU (without UK)",0.716483000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","EU27_UK_21","EU (with UK until 2019)",0.998664000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","EUEEA30_21","EU/EEA (without UK)",0.715087000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",0.994306000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","FI","Finland",0.613921960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","HU","Hungary",0.100142980,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","IE","Ireland",1.334534850,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","IT","Italy",1.169337070,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","LT","Lithuania",0.098277260,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","LU","Luxembourg",0.586120660,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","LV","Latvia",0.192807780,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","MT","Malta",0.240970240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","NL","Netherlands",1.518990470,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","NO","Norway",0.609718290,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","PL","Poland",0.036781390,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","PT","Portugal",0.633706300,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","RO","Romania",0.198029020,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","SE","Sweden",1.008967060,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","SI","Slovenia",0.292655940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","SK","Slovakia",0.018544460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","UK","United Kingdom",2.660953060,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","AT","Austria",0.333011380,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","BG","Bulgaria",0.218363730,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","CY","Cyprus",0.116007800,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","CZ","Czechia",0.237971830,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","DE","Germany",0.685938500,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","DK","Denmark",1.200605820,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","EE","Estonia",0.452756030,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","EL","Greece",0.856905290,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","ES","Spain",0.899222580,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","EU27_21","EU (without UK)",0.664515000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","EU27_UK_21","EU (with UK until 2019)",0.887675000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","EUEEA30_21","EU/EEA (without UK)",0.665561000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",0.886000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","FI","Finland",0.851652020,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","HR","Croatia",0.537887880,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","HU","Hungary",0.050342700,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","IE","Ireland",1.416342010,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","IT","Italy",1.068127480,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","LT","Lithuania",0.199757560,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","LU","Luxembourg",1.333706770,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","LV","Latvia",0.146712680,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","MT","Malta",0.478989140,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","NL","Netherlands",1.159569420,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","NO","Norway",0.742097160,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","PL","Poland",0.055170540,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","PT","Portugal",0.672415340,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","RO","Romania",0.159235700,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","SE","Sweden",0.896354520,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","SI","Slovenia",0.340550400,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","SK","Slovakia",0.111022250,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","UK","United Kingdom",2.170246610,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","AT","Austria",0.496932030,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","BG","Bulgaria",0.111071680,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","CY","Cyprus",0.346469130,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","CZ","Czechia",0.256748560,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","DE","Germany",0.792312860,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","DK","Denmark",1.124472300,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","EE","Estonia",0.227242770,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","EL","Greece",0.227198060,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","ES","Spain",1.108907330,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","EU27_21","EU (without UK)",0.718621000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","EU27_UK_21","EU (with UK until 2019)",0.961507000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","EUEEA30_21","EU/EEA (without UK)",0.728268000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","EUEEAUK_21","EU/EEA (with UK until 2019)",0.966906000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","FI","Finland",0.700244750,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","HR","Croatia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","HU","Hungary",0.050529290,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","IE","Ireland",1.540203980,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","IT","Italy",1.123142370,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","LT","Lithuania",0.268940370,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","LU","Luxembourg",0.744824860,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","LV","Latvia",0.197645540,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","MT","Malta",1.186340940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","NL","Netherlands",0.965459490,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","NO","Norway",1.425382700,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","PL","Poland",0.094581190,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","PT","Portugal",1.113873150,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","RO","Romania",0.214784420,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","SE","Sweden",1.245304860,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","SI","Slovenia",0.145714460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","SK","Slovakia",0.073925720,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","UK","United Kingdom",2.348786420,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","AT","Austria",0.799267870,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","BG","Bulgaria",0.140499690,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","CY","Cyprus",0.930197940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","CZ","Czechia",0.285376750,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","DE","Germany",1.246789190,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","DK","Denmark",1.812613120,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","EE","Estonia",0.227994880,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","EL","Greece",0.347768560,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","ES","Spain",1.479705320,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","EU27_21","EU (without UK)",1.004874000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","EU27_UK_21","EU (with UK until 2019)",1.205993000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","EUEEA30_21","EU/EEA (without UK)",1.023429000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",1.219434000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","FI","Finland",0.715429610,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","HR","Croatia",0.142259920,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","HU","Hungary",0.152280900,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","IE","Ireland",1.703374750,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","IT","Italy",1.168264620,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","LT","Lithuania",0.169614450,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","LU","Luxembourg",0.545772080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","LV","Latvia",0.299779960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","MT","Malta",0.700679190,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","NL","Netherlands",1.639997980,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","NO","Norway",2.348770490,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","PL","Poland",0.049976510,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","PT","Portugal",1.378769930,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","RO","Romania",0.235620730,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","SE","Sweden",3.670347240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","SI","Slovenia",0.339626940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","SK","Slovakia",0.092319920,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","UK","United Kingdom",2.346498470,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","AT","Austria",0.943514240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","BG","Bulgaria",0.284507560,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","CY","Cyprus",0.348494380,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","CZ","Czechia",0.275187350,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","DE","Germany",1.306689880,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","DK","Denmark",1.784542150,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","EE","Estonia",0.304212580,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","EL","Greece",0.773621850,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","ES","Spain",1.520708710,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","EU27_21","EU (without UK)",1.133534000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","EU27_UK_21","EU (with UK until 2019)",1.287426000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","EUEEA30_21","EU/EEA (without UK)",1.143103000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",1.293743000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","FI","Finland",0.712751470,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","HR","Croatia",0.167427460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","HU","Hungary",0.122251150,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","IE","Ireland",1.753025620,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","IT","Italy",1.170900040,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","LT","Lithuania",0.273350630,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","LU","Luxembourg",0.177633140,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","LV","Latvia",0.050350030,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","MT","Malta",1.595241620,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","NL","Netherlands",4.023495790,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","NO","Norway",1.819659360,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","PL","Poland",0.076304510,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","PT","Portugal",1.866260140,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","RO","Romania",0.150976460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","SE","Sweden",2.564798340,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","SI","Slovenia",0.242380290,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","UK","United Kingdom",2.154089300,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","AT","Austria",0.942477710,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","BG","Bulgaria",0.403530370,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","CY","Cyprus",0.115772360,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","CZ","Czechia",0.360058410,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","DE","Germany",1.170662600,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","DK","Denmark",1.787200170,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","EE","Estonia",0.075991070,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","EL","Greece",1.122058860,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","ES","Spain",1.626493210,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","EU27_21","EU (without UK)",1.042743000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","EU27_UK_21","EU (with UK until 2019)",1.249557000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","EUEEA30_21","EU/EEA (without UK)",1.047900000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",1.251317000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","FI","Finland",0.856521990,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","HR","Croatia",0.096826150,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","HU","Hungary",0.173830310,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","IE","Ireland",1.861927100,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","IS","Iceland",0.601451300,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","IT","Italy",1.475972750,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","LT","Lithuania",0.103606430,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","LU","Luxembourg",0.867680460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","LV","Latvia",0.152364930,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","MT","Malta",1.556818300,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","NL","Netherlands",1.442948750,""
